trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN17598F606188:2021-12-11T20:46:47Z,22:21:00,22:23:00,StopPoint:OCETrain TER-87763029,1,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,22:30:00,22:31:00,StopPoint:OCETrain TER-87761650,2,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,22:42:00,22:43:00,StopPoint:OCETrain TER-87761684,3,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,22:51:00,22:52:00,StopPoint:OCETrain TER-87761718,4,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,23:07:00,23:09:00,StopPoint:OCETrain TER-87761759,5,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,23:15:00,23:17:00,StopPoint:OCETrain TER-87747329,6,,0,0,
OCESN17598F606188:2021-12-11T20:46:47Z,23:30:00,23:30:00,StopPoint:OCETrain TER-87747006,7,,1,0,
OCESN17600F520320:2021-12-11T20:46:47Z,05:19:00,05:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17600F520320:2021-12-11T20:46:47Z,05:37:00,05:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17600F520320:2021-12-11T20:46:47Z,06:07:00,06:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17600F520320:2021-12-11T20:46:47Z,06:16:00,06:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17600F520320:2021-12-11T20:46:47Z,06:25:00,06:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17600F520320:2021-12-11T20:46:47Z,06:44:00,06:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17600F609921:2021-12-11T20:46:47Z,05:22:00,05:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17600F609921:2021-12-11T20:46:47Z,05:37:00,05:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17600F609921:2021-12-11T20:46:47Z,06:07:00,06:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17600F609921:2021-12-11T20:46:47Z,06:16:00,06:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17600F609921:2021-12-11T20:46:47Z,06:25:00,06:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17600F609921:2021-12-11T20:46:47Z,06:44:00,06:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17601F533310:2021-12-11T20:46:47Z,06:16:00,06:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17601F533310:2021-12-11T20:46:47Z,06:33:00,06:34:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17601F533310:2021-12-11T20:46:47Z,06:40:00,06:42:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17601F533310:2021-12-11T20:46:47Z,06:51:00,06:52:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17601F533310:2021-12-11T20:46:47Z,07:20:00,07:22:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17601F533310:2021-12-11T20:46:47Z,07:37:00,07:37:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17601F610484:2021-12-11T20:46:47Z,06:16:00,06:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17601F610484:2021-12-11T20:46:47Z,06:34:00,06:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17601F610484:2021-12-11T20:46:47Z,06:42:00,06:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17601F610484:2021-12-11T20:46:47Z,06:53:00,06:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17601F610484:2021-12-11T20:46:47Z,07:22:00,07:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17601F610484:2021-12-11T20:46:47Z,07:39:00,07:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17602F609912:2021-12-11T20:46:47Z,05:52:00,05:52:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17602F609912:2021-12-11T20:46:47Z,06:06:00,06:08:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17602F609912:2021-12-11T20:46:47Z,06:36:00,06:37:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17602F609912:2021-12-11T20:46:47Z,06:46:00,06:48:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17602F609912:2021-12-11T20:46:47Z,06:55:00,06:56:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17602F609912:2021-12-11T20:46:47Z,07:14:00,07:14:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17603F518934:2021-12-11T20:46:47Z,06:46:00,06:46:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17603F518934:2021-12-11T20:46:47Z,07:03:00,07:04:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17603F518934:2021-12-11T20:46:47Z,07:11:00,07:13:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17603F518934:2021-12-11T20:46:47Z,07:23:00,07:24:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17603F518934:2021-12-11T20:46:47Z,07:52:00,07:54:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17603F518934:2021-12-11T20:46:47Z,08:12:00,08:12:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17603F532026:2021-12-11T20:46:47Z,06:46:00,06:46:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17603F532026:2021-12-11T20:46:47Z,07:03:00,07:04:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17603F532026:2021-12-11T20:46:47Z,07:11:00,07:13:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17603F532026:2021-12-11T20:46:47Z,07:23:00,07:24:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17603F532026:2021-12-11T20:46:47Z,07:52:00,07:54:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17603F532026:2021-12-11T20:46:47Z,08:12:00,08:12:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17604F498966:2021-12-11T20:46:47Z,06:22:00,06:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17604F498966:2021-12-11T20:46:47Z,06:37:00,06:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17604F498966:2021-12-11T20:46:47Z,07:07:00,07:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17604F498966:2021-12-11T20:46:47Z,07:16:00,07:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17604F498966:2021-12-11T20:46:47Z,07:25:00,07:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17604F498966:2021-12-11T20:46:47Z,07:44:00,07:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17604F520221:2021-12-11T20:46:47Z,06:19:00,06:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17604F520221:2021-12-11T20:46:47Z,06:37:00,06:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17604F520221:2021-12-11T20:46:47Z,07:07:00,07:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17604F520221:2021-12-11T20:46:47Z,07:16:00,07:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17604F520221:2021-12-11T20:46:47Z,07:25:00,07:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17604F520221:2021-12-11T20:46:47Z,07:44:00,07:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17605F495319:2021-12-11T20:46:47Z,07:16:00,07:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17605F495319:2021-12-11T20:46:47Z,07:34:00,07:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17605F495319:2021-12-11T20:46:47Z,07:42:00,07:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17605F495319:2021-12-11T20:46:47Z,07:53:00,07:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17605F495319:2021-12-11T20:46:47Z,08:22:00,08:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17605F495319:2021-12-11T20:46:47Z,08:39:00,08:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17605F521389:2021-12-11T20:46:47Z,07:16:00,07:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17605F521389:2021-12-11T20:46:47Z,07:34:00,07:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17605F521389:2021-12-11T20:46:47Z,07:42:00,07:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17605F521389:2021-12-11T20:46:47Z,07:53:00,07:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17605F521389:2021-12-11T20:46:47Z,08:22:00,08:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17605F521389:2021-12-11T20:46:47Z,08:42:00,08:42:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17606F609940:2021-12-11T20:46:47Z,06:52:00,06:52:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17606F609940:2021-12-11T20:46:47Z,07:06:00,07:08:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17606F609940:2021-12-11T20:46:47Z,07:36:00,07:37:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17606F609940:2021-12-11T20:46:47Z,07:46:00,07:48:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17606F609940:2021-12-11T20:46:47Z,07:55:00,07:56:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17606F609940:2021-12-11T20:46:47Z,08:14:00,08:14:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17607F610671:2021-12-11T20:46:47Z,07:46:00,07:46:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17607F610671:2021-12-11T20:46:47Z,08:03:00,08:04:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17607F610671:2021-12-11T20:46:47Z,08:11:00,08:13:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17607F610671:2021-12-11T20:46:47Z,08:23:00,08:24:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17607F610671:2021-12-11T20:46:47Z,08:52:00,08:54:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17607F610671:2021-12-11T20:46:47Z,09:09:00,09:09:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17608F498828:2021-12-11T20:46:47Z,07:22:00,07:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17608F498828:2021-12-11T20:46:47Z,07:37:00,07:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17608F498828:2021-12-11T20:46:47Z,08:07:00,08:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17608F498828:2021-12-11T20:46:47Z,08:16:00,08:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17608F498828:2021-12-11T20:46:47Z,08:25:00,08:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17608F498828:2021-12-11T20:46:47Z,08:44:00,08:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17608F524135:2021-12-11T20:46:47Z,07:19:00,07:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17608F524135:2021-12-11T20:46:47Z,07:38:00,07:40:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17608F524135:2021-12-11T20:46:47Z,08:07:00,08:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17608F524135:2021-12-11T20:46:47Z,08:16:00,08:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17608F524135:2021-12-11T20:46:47Z,08:25:00,08:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17608F524135:2021-12-11T20:46:47Z,08:44:00,08:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17609F521072:2021-12-11T20:46:47Z,08:16:00,08:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17609F521072:2021-12-11T20:46:47Z,08:34:00,08:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17609F521072:2021-12-11T20:46:47Z,08:42:00,08:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17609F521072:2021-12-11T20:46:47Z,08:53:00,08:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17609F521072:2021-12-11T20:46:47Z,09:22:00,09:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17609F521072:2021-12-11T20:46:47Z,09:39:00,09:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17609F530732:2021-12-11T20:46:47Z,08:16:00,08:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17609F530732:2021-12-11T20:46:47Z,08:33:00,08:34:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17609F530732:2021-12-11T20:46:47Z,08:40:00,08:42:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17609F530732:2021-12-11T20:46:47Z,08:51:00,08:52:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17609F530732:2021-12-11T20:46:47Z,09:19:00,09:21:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17609F530732:2021-12-11T20:46:47Z,09:39:00,09:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17610F609870:2021-12-11T20:46:47Z,07:52:00,07:52:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17610F609870:2021-12-11T20:46:47Z,08:06:00,08:08:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17610F609870:2021-12-11T20:46:47Z,08:36:00,08:37:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17610F609870:2021-12-11T20:46:47Z,08:46:00,08:48:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17610F609870:2021-12-11T20:46:47Z,08:55:00,08:56:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17610F609870:2021-12-11T20:46:47Z,09:14:00,09:14:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17611F495572:2021-12-11T20:46:47Z,09:16:00,09:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17611F495572:2021-12-11T20:46:47Z,09:34:00,09:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17611F495572:2021-12-11T20:46:47Z,09:42:00,09:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17611F495572:2021-12-11T20:46:47Z,09:53:00,09:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17611F495572:2021-12-11T20:46:47Z,10:22:00,10:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17611F495572:2021-12-11T20:46:47Z,10:39:00,10:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17611F523335:2021-12-11T20:46:47Z,09:16:00,09:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17611F523335:2021-12-11T20:46:47Z,09:33:00,09:34:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17611F523335:2021-12-11T20:46:47Z,09:41:00,09:43:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17611F523335:2021-12-11T20:46:47Z,09:52:00,09:53:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17611F523335:2021-12-11T20:46:47Z,10:20:00,10:22:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17611F523335:2021-12-11T20:46:47Z,10:39:00,10:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17612F518260:2021-12-11T20:46:47Z,08:19:00,08:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17612F518260:2021-12-11T20:46:47Z,08:38:00,08:40:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17612F518260:2021-12-11T20:46:47Z,09:07:00,09:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17612F518260:2021-12-11T20:46:47Z,09:16:00,09:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17612F518260:2021-12-11T20:46:47Z,09:25:00,09:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17612F518260:2021-12-11T20:46:47Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17612F518690:2021-12-11T20:46:47Z,08:22:00,08:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17612F518690:2021-12-11T20:46:47Z,08:37:00,08:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17612F518690:2021-12-11T20:46:47Z,09:07:00,09:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17612F518690:2021-12-11T20:46:47Z,09:16:00,09:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17612F518690:2021-12-11T20:46:47Z,09:25:00,09:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17612F518690:2021-12-11T20:46:47Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17612F608326:2021-12-11T20:46:47Z,08:22:00,08:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17612F608326:2021-12-11T20:46:47Z,08:37:00,08:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17612F608326:2021-12-11T20:46:47Z,09:07:00,09:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17612F608326:2021-12-11T20:46:47Z,09:16:00,09:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17612F608326:2021-12-11T20:46:47Z,09:25:00,09:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17612F608326:2021-12-11T20:46:47Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17613F519161:2021-12-11T20:46:47Z,10:16:00,10:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17613F519161:2021-12-11T20:46:47Z,10:33:00,10:34:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17613F519161:2021-12-11T20:46:47Z,10:41:00,10:43:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17613F519161:2021-12-11T20:46:47Z,10:52:00,10:53:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17613F519161:2021-12-11T20:46:47Z,11:19:00,11:21:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17613F519161:2021-12-11T20:46:47Z,11:39:00,11:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17613F520219:2021-12-11T20:46:47Z,10:16:00,10:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17613F520219:2021-12-11T20:46:47Z,10:34:00,10:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17613F520219:2021-12-11T20:46:47Z,10:42:00,10:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17613F520219:2021-12-11T20:46:47Z,10:53:00,10:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17613F520219:2021-12-11T20:46:47Z,11:22:00,11:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17613F520219:2021-12-11T20:46:47Z,11:39:00,11:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17614F519409:2021-12-11T20:46:47Z,09:22:00,09:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17614F519409:2021-12-11T20:46:47Z,09:37:00,09:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17614F519409:2021-12-11T20:46:47Z,10:07:00,10:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17614F519409:2021-12-11T20:46:47Z,10:16:00,10:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17614F519409:2021-12-11T20:46:47Z,10:25:00,10:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17614F519409:2021-12-11T20:46:47Z,10:44:00,10:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17614F522766:2021-12-11T20:46:47Z,09:19:00,09:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17614F522766:2021-12-11T20:46:47Z,09:37:00,09:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17614F522766:2021-12-11T20:46:47Z,10:07:00,10:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17614F522766:2021-12-11T20:46:47Z,10:16:00,10:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17614F522766:2021-12-11T20:46:47Z,10:25:00,10:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17614F522766:2021-12-11T20:46:47Z,10:44:00,10:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17615F518677:2021-12-11T20:46:47Z,11:16:00,11:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17615F518677:2021-12-11T20:46:47Z,11:34:00,11:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17615F518677:2021-12-11T20:46:47Z,11:41:00,11:43:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17615F518677:2021-12-11T20:46:47Z,11:52:00,11:53:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17615F518677:2021-12-11T20:46:47Z,12:20:00,12:22:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17615F518677:2021-12-11T20:46:47Z,12:39:00,12:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17615F518680:2021-12-11T20:46:47Z,11:16:00,11:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17615F518680:2021-12-11T20:46:47Z,11:34:00,11:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17615F518680:2021-12-11T20:46:47Z,11:42:00,11:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17615F518680:2021-12-11T20:46:47Z,11:53:00,11:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17615F518680:2021-12-11T20:46:47Z,12:22:00,12:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17615F518680:2021-12-11T20:46:47Z,12:39:00,12:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17616F520259:2021-12-11T20:46:47Z,10:22:00,10:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17616F520259:2021-12-11T20:46:47Z,10:37:00,10:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17616F520259:2021-12-11T20:46:47Z,11:07:00,11:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17616F520259:2021-12-11T20:46:47Z,11:16:00,11:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17616F520259:2021-12-11T20:46:47Z,11:25:00,11:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17616F520259:2021-12-11T20:46:47Z,11:44:00,11:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17616F520443:2021-12-11T20:46:47Z,10:22:00,10:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17616F520443:2021-12-11T20:46:47Z,10:39:00,10:41:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17616F520443:2021-12-11T20:46:47Z,11:07:00,11:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17616F520443:2021-12-11T20:46:47Z,11:16:00,11:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17616F520443:2021-12-11T20:46:47Z,11:25:00,11:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17616F520443:2021-12-11T20:46:47Z,11:44:00,11:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17617F520978:2021-12-11T20:46:47Z,12:16:00,12:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17617F520978:2021-12-11T20:46:47Z,12:34:00,12:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17617F520978:2021-12-11T20:46:47Z,12:42:00,12:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17617F520978:2021-12-11T20:46:47Z,12:53:00,12:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17617F520978:2021-12-11T20:46:47Z,13:22:00,13:24:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17617F520978:2021-12-11T20:46:47Z,13:39:00,13:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17617F524248:2021-12-11T20:46:47Z,12:16:00,12:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17617F524248:2021-12-11T20:46:47Z,12:33:00,12:34:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17617F524248:2021-12-11T20:46:47Z,12:40:00,12:42:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17617F524248:2021-12-11T20:46:47Z,12:51:00,12:52:00,StopPoint:OCETrain TER-87723478,3,,0,0,
OCESN17617F524248:2021-12-11T20:46:47Z,13:19:00,13:21:00,StopPoint:OCETrain TER-87747287,4,,0,0,
OCESN17617F524248:2021-12-11T20:46:47Z,13:39:00,13:39:00,StopPoint:OCETrain TER-87747006,5,,1,0,
OCESN17618F500050:2021-12-11T20:46:47Z,11:22:00,11:22:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17618F500050:2021-12-11T20:46:47Z,11:37:00,11:39:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17618F500050:2021-12-11T20:46:47Z,12:07:00,12:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17618F500050:2021-12-11T20:46:47Z,12:16:00,12:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17618F500050:2021-12-11T20:46:47Z,12:25:00,12:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17618F500050:2021-12-11T20:46:47Z,12:44:00,12:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17618F520791:2021-12-11T20:46:47Z,11:19:00,11:19:00,StopPoint:OCETrain TER-87747006,0,,0,1,
OCESN17618F520791:2021-12-11T20:46:47Z,11:38:00,11:40:00,StopPoint:OCETrain TER-87747287,1,,0,0,
OCESN17618F520791:2021-12-11T20:46:47Z,12:07:00,12:08:00,StopPoint:OCETrain TER-87723478,2,,0,0,
OCESN17618F520791:2021-12-11T20:46:47Z,12:16:00,12:18:00,StopPoint:OCETrain TER-87723429,3,,0,0,
OCESN17618F520791:2021-12-11T20:46:47Z,12:25:00,12:26:00,StopPoint:OCETrain TER-87723395,4,,0,0,
OCESN17618F520791:2021-12-11T20:46:47Z,12:44:00,12:44:00,StopPoint:OCETrain TER-87723197,5,,1,0,
OCESN17619F518829:2021-12-11T20:46:47Z,13:16:00,13:16:00,StopPoint:OCETrain TER-87723197,0,,0,1,
OCESN17619F518829:2021-12-11T20:46:47Z,13:34:00,13:35:00,StopPoint:OCETrain TER-87723395,1,,0,0,
OCESN17619F518829:2021-12-11T20:46:47Z,13:42:00,13:44:00,StopPoint:OCETrain TER-87723429,2,,0,0,
OCESN17619F518829:2021-12-11T20:46:47Z,13:53:00,13:54:00,StopPoint:OCETrain TER-87723478,3,,0,0,
